datum_i_vreme_polaska,datum_i_vreme_dolaska,broj_leta,sifra,zauzetost 
2024-02-27 10:15:00,2024-02-27 13:15:00,RS11,5893,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-28 10:15:00,2024-02-28 13:15:00,RS11,5894,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-10 08:00:00,2023-10-10 10:00:00,RS12,5895,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-11 08:00:00,2023-10-11 10:00:00,RS12,5896,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-16 08:00:00,2023-10-16 10:00:00,RS12,5897,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-17 08:00:00,2023-10-17 10:00:00,RS12,5898,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-18 08:00:00,2023-10-18 10:00:00,RS12,5899,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-23 08:00:00,2023-10-23 10:00:00,RS12,5900,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-24 08:00:00,2023-10-24 10:00:00,RS12,5901,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-25 08:00:00,2023-10-25 10:00:00,RS12,5902,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-30 08:00:00,2023-10-30 10:00:00,RS12,5903,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-31 08:00:00,2023-10-31 10:00:00,RS12,5904,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-01 08:00:00,2023-11-01 10:00:00,RS12,5905,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-06 08:00:00,2023-11-06 10:00:00,RS12,5906,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-07 08:00:00,2023-11-07 10:00:00,RS12,5907,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-08 08:00:00,2023-11-08 10:00:00,RS12,5908,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-13 08:00:00,2023-11-13 10:00:00,RS12,5909,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-14 08:00:00,2023-11-14 10:00:00,RS12,5910,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-15 08:00:00,2023-11-15 10:00:00,RS12,5911,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-20 08:00:00,2023-11-20 10:00:00,RS12,5912,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-21 08:00:00,2023-11-21 10:00:00,RS12,5913,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-22 08:00:00,2023-11-22 10:00:00,RS12,5914,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-27 08:00:00,2023-11-27 10:00:00,RS12,5915,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-28 08:00:00,2023-11-28 10:00:00,RS12,5916,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-29 08:00:00,2023-11-29 10:00:00,RS12,5917,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-04 08:00:00,2023-12-04 10:00:00,RS12,5918,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-05 08:00:00,2023-12-05 10:00:00,RS12,5919,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-06 08:00:00,2023-12-06 10:00:00,RS12,5920,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-11 08:00:00,2023-12-11 10:00:00,RS12,5921,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-12 08:00:00,2023-12-12 10:00:00,RS12,5922,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-13 08:00:00,2023-12-13 10:00:00,RS12,5923,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-18 08:00:00,2023-12-18 10:00:00,RS12,5924,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-19 08:00:00,2023-12-19 10:00:00,RS12,5925,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-20 08:00:00,2023-12-20 10:00:00,RS12,5926,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-25 08:00:00,2023-12-25 10:00:00,RS12,5927,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-26 08:00:00,2023-12-26 10:00:00,RS12,5928,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-27 08:00:00,2023-12-27 10:00:00,RS12,5929,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-01 08:00:00,2024-01-01 10:00:00,RS12,5930,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
